c,cs,ce,r,exp,type,id,nm
1,564424,564483,0.397,35709,raw,A_16_P15000916
1,746608,746667,0.1305,35709,raw,A_18_P10001325
1,759762,759821,-0.0587,35709,raw,A_18_P10001390
1,780996,781055,-0.0424,35709,raw,A_18_P10001457
1,801556,801609,0.1596,35709,raw,A_18_P10001545
1,837386,837445,0.0719,35709,raw,A_16_P15001543
1,852863,852922,-0.1465,35709,raw,A_16_P15001594
1,867543,867602,-0.1737,35709,raw,A_16_P00000099
1,880237,880296,-0.0471,35709,raw,A_18_P10001772
