CFD1600376_S0_R1	101.0	125.5	232.5	337.5	384.5	521.5	766.5	1008.0	1237.5	1604.0	2152.0	2771.5	3528.0	4897.0	6732.0	8860.333333333332	11976.500000000004	16682.833333333336	23605.500000000004	32887.3333333332	45779.99999999992	63381.16666666786	86027.83333333346	113850.83333333048	146417.33333332877	184065.16666667344	226045.5000000236	271297.6666667058	318481.66666667024	367062.4999999507	415431.9999998956	463131.9999998378	509467.9999997794	553876.4999997979	596893.3333332232	635898.3333333192	671659.8333334207	700758.3333335004	716648.5000002094	717300.5000002208	702341.5000001758	672427.1666667521	636760.3333333207	598207.1666665525	559047.4999997771	525472.6666664074	496122.16666644026	472415.1666664795	450884.3333331787	428342.166666539	404656.3333332316	377254.83333326364	348094.8333332976	319704.1666666659	291965.6666666969	266158.83333338605	242620.83333337042	219827.83333335843	196232.83333334976	171162.16666667195	146099.33333332904	122190.66666665908	101167.66666666244	83121.99999999905	67502.33333333583	54681.33333333478	43290.00000000041	34025.99999999947	26801.83333333306	20519.16666666664	15484.333333333418	11616.666666666692	8619.999999999978	6269.499999999993	4519.000000000002	3262.0000000000005	2344.4999999999995	1672.166666666666	1182.1666666666667	802.5	533.5	333.3333333333333	221.5	144.5	88.0	60.5	46.0	36.5	24.5	14.0	10.5	6.5	4.5	5.0	3.5	1.0	0.0	0.0	0.0	0.0	0.0
CFD1600416_S0_R1	168.0	190.5	314.5	443.5	513.0	659.0	905.5	1168.5	1481.0	2001.0	2726.833333333333	3535.333333333333	4534.0	6249.833333333333	8678.0	11864.833333333336	16443.333333333336	23485.66666666665	34095.99999999991	48620.66666666667	68314.83333333449	94308.83333333302	127142.83333332623	166630.83333333305	213238.50000001866	266583.16666671407	326947.6666666611	393184.33333324856	463966.6666664843	535734.4999997269	606929.3333332287	678449.1666667685	749557.8333336784	819182.6666672262	885455.000000781	948370.1666676942	1007220.3333346215	1057787.3333347703	1091325.166667892	1101698.3333344837	1090134.333334574	1057011.6666680134	1011669.0000011637	959630.8333342874	905773.6666674488	861406.3333339941	825105.0000005418	794007.00000044	766681.5000003402	736574.0000002616	700218.5000001681	659572.5000000485	613205.8333332647	564552.1666664794	518252.66666642664	476527.6666664913	437431.3333332134	397794.9999999276	358259.83333329944	315717.0000000015	271834.8333333689	230213.00000002582	191847.00000001374	157584.0000000007	128290.83333332374	104043.33333332867	83016.83333333208	65439.333333335424	51350.66666666766	39854.166666666606	30315.333333333005	22663.66666666664	16779.666666666748	12246.666666666684	8825.499999999993	6332.999999999999	4487.333333333334	3099.5000000000005	2100.333333333333	1337.5	817.5	524.0	349.0	209.5	135.5	111.0	87.0	56.5	36.5	25.5	19.0	12.5	9.0	7.0	5.0	2.5	1.0	1.0	0.5	0.0	0.0
CFD1600417_S0_R1	144.0	175.5	272.5	346.0	378.5	489.5	715.5	939.5	1133.5	1459.5	1945.0	2519.5	3212.5	4331.5	5953.0	8074.666666666666	11122.166666666666	15849.666666666673	22946.33333333333	32894.49999999994	46425.166666666744	64059.00000000059	86117.99999999977	113286.99999999767	145736.83333333058	183189.33333333806	224682.5000000164	269193.16666669544	316089.0000000019	364407.3333333023	412298.1666665994	459044.8333332252	504819.9999998527	548007.4999998513	588948.1666665914	627225.6666666497	663098.1666667124	692837.5000000979	709464.8333334601	710782.6666668013	698284.0000001094	673161.6666667301	639337.6666666731	601720.166666606	563920.9999998707	530801.3333331634	503466.4166665161	480159.08333320403	459147.8333332241	436987.9999999083	411810.1666665934	384387.9999999489	355147.66666663793	326147.1666666584	298454.8333333464	272609.6666666959	248506.50000002622	225044.1666666839	200442.50000001056	175449.33333333803	150265.99999999793	125513.33333332792	103732.66666666348	84724.99999999908	68327.66666666817	55060.16666666763	43908.33333333373	34408.16666666639	26718.166666666453	20606.33333333331	15743.833333333409	11830.666666666692	8671.833333333316	6238.83333333333	4469.666666666668	3133.333333333335	2161.666666666667	1527.0	1003.0	610.5	383.5	221.0	132.0	90.5	67.5	55.5	40.0	22.0	10.5	7.0	5.5	3.5	2.0	1.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0
CFD1600418_S0_R1	58.0	69.5	131.0	185.5	197.5	241.0	336.0	429.0	524.0	683.5	910.5	1173.5	1452.0	1940.0	2715.5000000000005	3805.0	5407.333333333333	7822.833333333333	11511.833333333336	16922.33333333337	24397.166666666664	34903.499999999665	48869.83333333358	66147.50000000262	87041.66666666575	111234.16666665998	138078.666666655	167028.66666667018	197879.8333333591	230328.83333338142	262616.8333334081	294176.00000003946	325045.83333333116	355285.16666661104	385005.33333323017	412847.99999984447	438306.333333129	460965.4999997549	476515.4999997247	482538.3333330435	478331.83333305555	464534.83333309187	444399.9999997996	420977.333333175	397707.3333332133	376942.49999991147	360635.99999993754	348016.99999995757	336405.16666664334	324037.9999999961	309296.6666666806	291645.83333336975	272117.00000006304	251607.50000005943	231818.00000004502	213469.50000002977	196155.16666668688	179244.50000001016	161812.66666666899	142930.99999999453	123398.83333332466	104893.83333332824	88190.66666666487	73153.83333333438	60134.83333333502	49043.66666666756	39526.33333333332	31700.83333333288	25165.49999999974	19627.499999999985	14885.833333333434	10992.50000000002	8237.33333333331	6060.333333333328	4327.500000000004	3019.5000000000005	2060.166666666667	1337.6666666666665	822.1666666666667	506.8333333333333	320.0	190.0	112.0	74.5	54.5	42.5	26.5	17.0	15.0	11.0	6.5	3.5	1.5	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0
CFD1600419_S0_R1	58.0	66.5	107.0	144.5	174.0	240.5	348.0	456.5	564.0	737.5	1012.5	1356.5	1744.0	2410.5	3374.0	4593.166666666667	6352.666666666666	8986.166666666664	13047.000000000011	18806.500000000036	26705.999999999975	36666.33333333293	49349.50000000045	65210.66666666895	84244.33333333273	105978.83333332691	130257.33333331882	157089.9999999965	185924.83333335226	215366.83333337682	244478.16666673482	272936.00000007445	301567.8333333623	329224.83333331934	354921.6666666032	379217.8333332203	402117.49999983725	421127.4999998047	432174.1666664548	433704.6666664551	425665.83333312813	409619.8333331611	389402.3333332016	367852.66666658473	346347.4999999573	326821.16666665877	311852.83333335037	299035.0000000364	286732.8333333867	275018.00000007066	259981.1666667407	243113.00000006036	225806.1666667138	207672.50000003405	190049.5000000228	173593.000000011	158474.83333333317	143928.16666665944	128628.49999998826	112483.3333333263	96382.16666666264	81061.16666666603	66918.16666666922	54436.833333335024	44115.5000000006	35452.8333333329	28204.999999999593	22275.999999999858	17408.333333333427	13565.00000000008	10301.33333333334	7616.1666666666415	5782.499999999994	4423.166666666673	3256.3333333333367	2361.8333333333335	1754.9999999999998	1317.8333333333333	927.8333333333334	627.3333333333334	431.66666666666663	298.0	201.0	118.0	71.5	54.0	43.5	26.0	11.5	7.0	6.0	5.5	5.0	4.5	3.5	1.5	0.0	0.0	0.5	1.0	1.0
CFD1600420_S0_R1	92.0	110.0	194.5	287.0	343.0	437.5	599.5	746.0	924.5	1237.0	1651.0	2112.5	2672.0	3598.0	4902.0	6588.166666666667	9020.500000000002	12770.16666666667	18184.5	25620.49999999999	35747.33333333324	49241.83333333339	66490.0000000005	87553.83333333304	112553.9999999984	141372.16666666415	174260.00000000204	210643.3333333419	248503.5000000174	287052.83333334763	326377.9999999976	365551.83333331207	405223.1666666255	444113.4999999358	481037.66666658374	516448.8333332277	548485.9999999049	578415.8333332677	599612.3333332887	607404.1666666378	603486.3333332982	585908.9999999377	561803.1666665847	534118.9999998919	505866.33333324	481812.8333332555	461433.4999999307	444843.9999999398	430293.1666666125	413618.1666666192	393807.16666663217	370900.8333333115	345478.83333331975	318991.99999999977	293823.33333334397	270640.16666668566	247928.33333334947	225327.16666667775	202292.1666666738	178185.8333333368	153205.66666666587	129356.66666666312	107646.49999999818	88267.49999999932	71802.1666666672	57953.333333334	46087.33333333362	36357.99999999984	28667.499999999873	22114.166666666628	16551.333333333387	12274.500000000018	9169.666666666657	6775.666666666665	4842.833333333333	3405.666666666667	2335.333333333333	1592.0	1045.0	623.0	373.83333333333337	243.83333333333334	159.5	107.5	73.0	49.0	32.0	21.5	13.5	7.0	5.5	4.0	3.0	2.0	1.5	1.5	0.5	0.0	0.0	0.0	0.0
CFD1600501_S0_R1	118.0	144.0	243.0	327.5	380.5	511.0	747.5	983.5	1237.5	1647.5	2169.0	2761.5	3511.5	4766.5	6582.333333333334	8819.0	11934.833333333338	16576.166666666675	23407.66666666666	32999.833333333234	45941.66666666673	62884.83333333417	84140.16666666677	110334.33333333039	141012.4999999946	175277.66666667163	213527.33333335439	254820.50000004275	298068.50000002247	341592.8333333091	384838.99999992293	427314.3333332044	469038.9999998133	509090.9999997597	547130.6666664291	583150.3333331808	615735.1666665988	643456.0000000033	661554.833333385	665039.0000000758	656160.1666667236	636457.6666666663	607669.1666665757	575879.3333331534	542128.1666664067	510986.9999997526	486025.3333331203	466857.33333314507	448670.4999998412	429873.16666653554	408937.6666665579	383067.33333326154	355250.6666666258	327905.33333332103	300553.3333333523	274600.0000000444	250661.00000004267	227332.50000002884	203502.5000000169	178485.83333334234	153175.8333333322	128801.99999999104	107185.99999999497	87852.166666665	70994.1666666684	56991.666666668265	45048.50000000039	35599.9999999996	28118.666666666326	21791.66666666658	16580.50000000014	12453.833333333387	9302.499999999982	6956.499999999987	5183.499999999999	3920.500000000006	2917.5	2144.166666666666	1599.5	1188.8333333333333	884.3333333333334	607.0	385.5	233.5	153.5	105.5	66.5	44.0	27.5	17.5	14.0	10.0	6.5	5.0	3.5	2.0	1.0	1.0	0.5	0.0	0.0
CFD1600599_S0_R1	136.0	163.0	248.0	320.0	363.0	483.0	690.0	855.5	1010.5	1304.0	1728.5	2229.0	2797.5	3810.0	5192.0	6731.166666666666	8986.333333333332	12448.333333333334	17227.000000000015	23696.66666666665	32445.49999999981	44026.6666666667	58846.00000000052	76449.66666666757	97462.66666666437	121489.66666665972	147628.9999999951	176243.16666667437	206274.00000002433	236467.66666670903	266594.3333333932	296263.50000002916	325572.99999999756	353691.49999995454	379817.6666665821	404785.666666541	427162.83333317604	446387.4999998078	459471.4999997894	462917.833333114	457192.9999997934	442877.8333331438	423482.6666665114	401407.6666665482	378371.9999999213	358234.16666661383	341895.9999999712	328882.4999999915	317815.8333333369	306622.5000000185	292786.83333336987	275767.16666672524	257257.6666667297	238422.6666667177	219494.50000003813	201496.33333335727	184933.5000000147	168840.16666667213	152115.33333333058	133824.16666665673	115550.66666665944	98020.83333332956	81848.99999999945	67575.16666666912	55058.000000001615	44891.33333333389	36344.83333333299	29010.666666666188	22947.99999999984	17850.00000000012	13551.833333333409	10141.500000000002	7582.833333333315	5662.666666666661	4190.833333333339	3108.3333333333353	2344.833333333334	1715.999999999999	1213.1666666666667	818.3333333333334	561.6666666666666	391.66666666666663	241.33333333333334	147.5	94.0	65.0	45.0	27.0	18.5	15.0	11.5	10.5	11.0	10.0	6.0	1.5	0.0	0.0	0.0	0.0	0.0
CFD1600654_S0_R1	97.0	119.5	188.0	242.0	292.0	388.5	509.0	638.5	807.0	1084.8333333333333	1511.8333333333333	2018.0	2594.5	3583.5	5079.166666666667	6985.5	9850.166666666668	14220.000000000011	20650.00000000002	29655.33333333319	41472.8333333331	56338.00000000046	74810.66666666867	97821.33333333	124545.49999998578	155006.66666666156	189609.16666669227	228083.50000006158	268393.0000001014	309404.1666666918	351530.16666659224	393420.3333331516	435405.99999972223	477042.8333329514	515475.1666661756	552400.666666214	588063.3333330591	618982.6666665567	639232.3333333462	646426.6666667165	640348.1666666978	620453.9999999014	592435.3333330888	560100.9999996057	527583.9999995184	499760.4999995944	476428.9999996429	457920.6666663568	441479.1666664086	423797.9999997887	403709.33333316736	380028.33333321166	353146.66666659946	326442.49999998574	301397.6666666993	277965.5000000705	255673.6666667404	232939.50000005023	209645.00000003184	185837.66666668325	160646.1666666674	135169.83333332062	112082.99999999107	92260.66666666254	75312.33333333475	60677.166666669444	48860.16666666796	38821.49999999987	30371.666666666093	23646.166666666464	18009.500000000055	13375.833333333383	9931.333333333338	7368.333333333324	5247.333333333334	3650.6666666666674	2452.333333333333	1648.6666666666665	1123.1666666666667	674.5	401.3333333333333	255.5	169.5	116.5	80.0	58.5	40.5	22.5	13.0	10.5	8.5	5.5	3.0	2.0	1.0	0.5	1.0	1.0	0.5	0.0	0.0
CFD1600799_S0_R1	57.0	73.0	141.5	198.5	231.5	317.5	460.0	594.0	708.5	903.0	1199.0	1530.8333333333333	1993.0	2817.333333333333	3968.666666666667	5514.166666666666	7763.666666666664	11118.5	15992.500000000035	22813.166666666664	32209.833333332983	44859.166666666766	60783.00000000158	80272.00000000044	103454.33333332701	130333.99999998462	160578.3333333327	193399.16666669425	229565.33333339388	266419.6666667584	303584.66666669515	341343.16666662233	377720.9999998745	412692.3333331259	447303.8333330425	481337.16666629416	512063.66666621604	539650.999999584	559151.999999678	566311.1666663672	561279.9999996736	543206.1666662657	518094.8333329029	490971.33333297336	463922.1666663579	440320.3333330716	421060.1666664455	405072.16666648636	391385.1666665194	376660.66666654963	358584.16666658333	336842.16666662233	312706.33333333675	288079.6666667176	264466.3333334226	242883.66666674206	222607.50000005253	201868.5000000361	180267.00000001836	158827.0000000055	137305.83333332516	115884.83333332092	96450.99999999265	79648.66666666472	65137.166666671306	52974.333333336115	42213.83333333418	33564.499999999374	26420.333333332776	20349.666666666526	15363.000000000151	11300.166666666692	8318.499999999985	5802.833333333331	3827.3333333333344	2513.8333333333335	1642.6666666666667	995.8333333333334	580.8333333333333	357.5	229.66666666666669	154.33333333333331	99.0	66.0	46.5	32.5	20.0	14.5	10.5	8.0	7.5	6.0	5.0	4.0	2.0	0.5	0.0	0.5	1.0	0.5	0.0
